what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.context.ui,3.0.0.v20080619-1900,org.eclipse.mylyn.context.ui,1250402056655
started,bundle,org.eclipse.pde.ui,3.4.0.v20080530,org.eclipse.pde.ui,1250402056687
started,bundle,org.eclipse.search,3.4.0.v20080603-2000,org.eclipse.search,1250402056689
started,bundle,org.eclipse.team.core,3.4.0.I20080605,org.eclipse.team.core,1250402056689
started,bundle,org.eclipse.team.cvs.core,3.3.100.I20080605,org.eclipse.team.cvs.core,1250402056691
started,bundle,org.eclipse.team.cvs.ui,3.3.100.I20080604,org.eclipse.team.cvs.ui,1250402056702
started,bundle,org.eclipse.team.ui,3.4.0.I20080604,org.eclipse.team.ui,1250402056703
started,bundle,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui,1250402056711
started,bundle,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console,1250402056712
started,bundle,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.editors,1250402056712
started,bundle,org.eclipse.ui.forms,3.3.100.v20080611,org.eclipse.ui.forms,1250402056718
started,bundle,org.eclipse.ui.ide,3.4.0.I20080606-1300,org.eclipse.ui.ide,1250402056736
started,bundle,org.eclipse.ui.net,1.0.0.I20080605,org.eclipse.ui.net,1250402056737
started,bundle,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views,1250402056738
started,bundle,org.eclipse.ui.views.log,1.0.0.v20080522-2200,org.eclipse.ui.views.log,1250402056738
started,bundle,org.eclipse.ui.workbench,3.4.0.I20080606-1300,org.eclipse.ui.workbench,1250402056740
started,bundle,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.workbench.texteditor,1250402056741
started,bundle,org.eclipse.update.configurator,3.2.200.v20080417,org.eclipse.update.configurator,1250402056741
started,bundle,org.eclipse.wst.common.project.facet.core,1.3.0.v200805140020,org.eclipse.wst.common.project.facet.core,1250402056753
started,bundle,org.eclipse.emf.common,2.4.0.v200806091234,org.eclipse.emf.common,1250402057750
started,bundle,org.eclipse.emf.ecore,2.4.0.v200806091234,org.eclipse.emf.ecore,1250402057858
started,bundle,org.eclipse.jem.util,2.0.100.v200805140020,org.eclipse.jem.util,1250402057879
started,bundle,org.eclipse.wst.common.frameworks,1.1.200.v200805140020,org.eclipse.wst.common.frameworks,1250402057899
started,bundle,org.eclipse.jst.jsf.common,1.1.0.v20080605,org.eclipse.jst.jsf.common,1250402057933
started,bundle,org.eclipse.jst.jsf.core,1.1.0.v20080606,org.eclipse.jst.jsf.core,1250402057940
